Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeAKDT,TimeAKST,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Mostly Cloudy,2015-03-28 18:20:00,9.0,,-,77,N/A,1007,13.0,,,,6:20 PM,10.0,WSW,29.6,240
Light Rain Showers,2015-03-28 18:50:00,9.0,Rain,-,77,N/A,1006,13.0,,,,6:50 PM,10.0,WSW,24.1,240
Mostly Cloudy,2015-03-28 19:20:00,9.0,,-,77,N/A,1006,13.0,,,,7:20 PM,10.0,WSW,25.9,240
Overcast,2015-03-28 19:50:00,9.0,,-,77,N/A,1007,13.0,,,,7:50 PM,10.0,WSW,27.8,250
Mostly Cloudy,2015-03-28 20:20:00,7.0,,-,67,N/A,1007,13.0,,,,8:20 PM,10.0,WSW,35.2,250
Partly Cloudy,2015-03-28 20:50:00,7.0,,-,67,N/A,1006,13.0,,,,8:50 PM,10.0,WSW,31.5,250
Scattered Clouds,2015-03-28 21:20:00,7.0,,-,72,N/A,1006,12.0,,,,9:20 PM,10.0,WSW,31.5,250
Unknown,2015-03-28 21:50:00,6.0,,-,67,N/A,1006,12.0,,,,9:50 PM,10.0,West,27.8,260
Unknown,2015-03-28 22:20:00,6.0,,-,67,N/A,1006,12.0,,,,10:20 PM,10.0,WSW,29.6,250
Unknown,2015-03-28 22:50:00,6.0,,-,71,N/A,1006,11.0,,,,10:50 PM,10.0,WSW,35.2,250
Unknown,2015-03-28 23:20:00,5.0,,-,67,N/A,1006,11.0,,,,11:20 PM,10.0,WSW,31.5,250
Scattered Clouds,2015-03-28 23:50:00,5.0,,-,67,N/A,1006,11.0,,,,11:50 PM,10.0,WSW,33.3,250
Scattered Clouds,2015-03-21 00:20:00,3.0,,-,62,N/A,1022,10.0,,,,12:20 AM,10.0,NW,16.7,320
Mostly Cloudy,2015-03-21 00:50:00,3.0,,-,66,N/A,1022,9.0,,,,12:50 AM,10.0,NNW,16.7,340
Unknown,2015-03-21 01:20:00,4.0,,-,71,N/A,1022,9.0,,,,1:20 AM,10.0,NNW,18.5,330
Unknown,2015-03-21 01:50:00,4.0,,-,76,N/A,1022,8.0,,,,1:50 AM,10.0,NNW,14.8,330
Scattered Clouds,2015-03-21 02:20:00,4.0,,-,76,N/A,1022,8.0,,,,2:20 AM,10.0,NNW,16.7,330
Mostly Cloudy,2015-03-21 02:50:00,4.0,,-,76,N/A,1022,8.0,,,,2:50 AM,10.0,NNW,14.8,340
Scattered Clouds,2015-03-21 03:20:00,4.0,,-,76,N/A,1022,8.0,,,,3:20 AM,10.0,North,11.1,350
Unknown,2015-03-21 03:50:00,4.0,,-,76,N/A,1023,8.0,,,,3:50 AM,10.0,North,7.4,350
Unknown,2015-03-21 04:20:00,4.0,,-,76,N/A,1023,8.0,,,,4:20 AM,10.0,North,11.1,350
Unknown,2015-03-21 04:50:00,4.0,,-,81,N/A,1023,7.0,,,,4:50 AM,10.0,NW,7.4,320
Unknown,2015-03-21 05:20:00,4.0,,-,81,N/A,1023,7.0,,,,5:20 AM,10.0,NW,5.6,320
Unknown,2015-03-21 05:50:00,4.0,,-,81,N/A,1023,7.0,,,,5:50 AM,10.0,Variable,5.6,0
Partly Cloudy,2015-03-21 06:20:00,4.0,,-,81,N/A,1024,7.0,,,,6:20 AM,10.0,NNW,9.3,330
Mostly Cloudy,2015-03-21 07:20:00,4.0,,-,81,N/A,1024,7.0,,,,7:20 AM,10.0,NNW,11.1,340
Mostly Cloudy,2015-03-21 07:50:00,4.0,,-,76,N/A,1025,8.0,,,,7:50 AM,10.0,NNW,11.1,340
Mostly Cloudy,2015-03-21 08:50:00,3.0,,-,71,N/A,1025,8.0,,,,8:50 AM,10.0,North,18.5,360
Mostly Cloudy,2015-03-21 09:20:00,3.0,,-,71,N/A,1026,8.0,,,,9:20 AM,10.0,North,20.4,10
Mostly Cloudy,2015-03-21 09:50:00,2.0,,-,66,N/A,1026,8.0,,,,9:50 AM,10.0,North,25.9,10
Mostly Cloudy,2015-03-21 10:20:00,2.0,,-,66,N/A,1026,8.0,,,,10:20 AM,10.0,NNW,20.4,340
Light Rain,2015-03-21 10:50:00,2.0,Rain,-,66,N/A,1026,8.0,,,,10:50 AM,10.0,North,22.2,350
Mostly Cloudy,2015-03-21 11:50:00,1.0,,-,62,N/A,1026,8.0,,,,11:50 AM,10.0,NNE,22.2,20
Mostly Cloudy,2015-03-21 12:50:00,1.0,,-,62,N/A,1026,8.0,,,,12:50 PM,10.0,North,18.5,360
Overcast,2015-03-21 13:20:00,1.0,,-,62,N/A,1026,8.0,,,,1:20 PM,10.0,North,18.5,10
Overcast,2015-03-21 13:50:00,1.0,,-,62,N/A,1026,8.0,,,,1:50 PM,10.0,North,22.2,360
Overcast,2015-03-21 14:20:00,1.0,,-,62,N/A,1026,8.0,,,,2:20 PM,-9999.0,North,22.2,10
Overcast,2015-03-21 14:50:00,1.0,,-,62,N/A,1026,8.0,,,,2:50 PM,10.0,North,22.2,10
Overcast,2015-03-21 15:20:00,1.0,,-,62,N/A,1026,8.0,,,,3:20 PM,10.0,North,24.1,10
Overcast,2015-03-21 15:50:00,2.0,,-,66,N/A,1026,8.0,,,,3:50 PM,10.0,North,24.1,10
Overcast,2015-03-21 16:20:00,2.0,,-,66,N/A,1026,8.0,,,,4:20 PM,10.0,North,18.5,10
Overcast,2015-03-21 16:50:00,2.0,,-,66,N/A,1026,8.0,,,,4:50 PM,10.0,North,22.2,360
Mostly Cloudy,2015-03-21 17:20:00,2.0,,-,66,N/A,1026,8.0,,,,5:20 PM,10.0,North,18.5,10
Mostly Cloudy,2015-03-21 17:50:00,2.0,,-,66,N/A,1027,8.0,,,,5:50 PM,10.0,NNE,16.7,20
Mostly Cloudy,2015-03-21 18:20:00,3.0,,-,71,N/A,1027,8.0,,,,6:20 PM,10.0,North,18.5,10
Mostly Cloudy,2015-03-21 18:50:00,3.0,,-,76,N/A,1027,7.0,,,,6:50 PM,10.0,North,20.4,10
Mostly Cloudy,2015-03-21 19:20:00,4.0,,-,81,N/A,1027,7.0,,,,7:20 PM,10.0,North,18.5,10
Overcast,2015-03-21 19:50:00,4.0,,-,81,N/A,1028,7.0,,,,7:50 PM,10.0,North,14.8,10
Overcast,2015-03-21 20:20:00,4.0,,-,81,N/A,1028,7.0,,,,8:20 PM,10.0,NNE,16.7,20
Mostly Cloudy,2015-03-21 20:50:00,3.0,,-,76,N/A,1028,7.0,,,,8:50 PM,10.0,NNE,16.7,20
Mostly Cloudy,2015-03-21 21:20:00,3.0,,-,76,N/A,1028,7.0,,,,9:20 PM,10.0,NNE,14.8,20
Scattered Clouds,2015-03-21 21:50:00,3.0,,-,81,N/A,1028,6.0,,,,9:50 PM,10.0,North,13.0,10
Mostly Cloudy,2015-03-21 22:20:00,3.0,,-,81,N/A,1028,6.0,,,,10:20 PM,10.0,NNE,13.0,20
Scattered Clouds,2015-03-21 22:50:00,3.0,,-,81,N/A,1028,6.0,,,,10:50 PM,10.0,NNE,11.1,20
Mostly Cloudy,2015-03-21 23:20:00,3.0,,-,81,N/A,1028,6.0,,,,11:20 PM,10.0,NNE,13.0,30
Mostly Cloudy,2015-03-21 23:50:00,2.0,,-,76,N/A,1028,6.0,,,,11:50 PM,10.0,NNE,13.0,30
Mostly Cloudy,2015-03-14 00:20:00,-2.0,,-,87,N/A,1029,0.0,,,,12:20 AM,10.0,North,11.1,360
Partly Cloudy,2015-03-14 00:50:00,-2.0,,-,81,N/A,1029,1.0,,,,12:50 AM,10.0,North,11.1,350
Mostly Cloudy,2015-03-14 01:20:00,-1.0,,-,87,N/A,1029,1.0,,,,1:20 AM,10.0,North,9.3,350
Mostly Cloudy,2015-03-14 01:50:00,-1.0,,-,81,N/A,1029,2.0,,,,1:50 AM,10.0,NNW,11.1,340
Mostly Cloudy,2015-03-14 02:20:00,-1.0,,-,81,N/A,1029,2.0,,,,2:20 AM,10.0,North,14.8,350
Mostly Cloudy,2015-03-14 02:50:00,-1.0,,-,81,N/A,1029,2.0,,,,2:50 AM,10.0,North,16.7,360
Overcast,2015-03-14 03:20:00,-1.0,,-,75,N/A,1029,3.0,,,,3:20 AM,10.0,North,16.7,360
Overcast,2015-03-14 03:50:00,-1.0,,-,75,N/A,1029,3.0,,,,3:50 AM,10.0,North,14.8,360
Overcast,2015-03-14 04:20:00,-1.0,,-,75,N/A,1029,3.0,,,,4:20 AM,10.0,North,13.0,360
Overcast,2015-03-14 04:50:00,-1.0,,-,75,N/A,1029,3.0,,,,4:50 AM,10.0,North,14.8,10
Overcast,2015-03-14 05:20:00,-1.0,,-,75,N/A,1029,3.0,,,,5:20 AM,10.0,NNE,14.8,20
Overcast,2015-03-14 05:50:00,-1.0,,-,75,N/A,1029,3.0,,,,5:50 AM,10.0,NNE,13.0,20
Partly Cloudy,2015-03-14 06:20:00,-1.0,,-,81,N/A,1030,2.0,,,,6:20 AM,10.0,NNE,13.0,20
Clear,2015-03-14 06:50:00,-1.0,,-,81,N/A,1030,2.0,,,,6:50 AM,-9999.0,NNE,14.8,20
Clear,2015-03-14 07:20:00,0.0,,-,87,N/A,1030,2.0,,,,7:20 AM,-9999.0,NNE,14.8,30
Clear,2015-03-14 07:50:00,0.0,,-,81,N/A,1030,3.0,,,,7:50 AM,-9999.0,NNE,16.7,20
Clear,2015-03-14 08:20:00,1.0,,-,81,N/A,1030,4.0,,,,8:20 AM,-9999.0,NNE,16.7,30
Clear,2015-03-14 08:50:00,1.0,,-,76,N/A,1030,5.0,,,,8:50 AM,-9999.0,NE,18.5,50
Scattered Clouds,2015-03-14 09:20:00,1.0,,-,70,N/A,1031,6.0,,,,9:20 AM,10.0,ENE,20.4,60
Mostly Cloudy,2015-03-14 09:50:00,1.0,,-,70,N/A,1031,6.0,,,,9:50 AM,10.0,ENE,24.1,60
Mostly Cloudy,2015-03-14 10:20:00,1.0,,-,76,N/A,1031,5.0,,,,10:20 AM,10.0,NE,24.1,40
Mostly Cloudy,2015-03-14 10:50:00,1.0,,-,76,N/A,1031,5.0,,,,10:50 AM,9.0,NE,20.4,40
Overcast,2015-03-14 11:20:00,2.0,,-,81,N/A,1031,5.0,,,,11:20 AM,6.0,NNE,18.5,30
Haze,2015-03-14 11:50:00,3.0,,-,93,N/A,1031,4.0,,,,11:50 AM,5.0,NNE,16.7,20
Overcast,2015-03-14 12:20:00,3.0,,-,87,N/A,1031,5.0,,,,12:20 PM,8.0,NNE,16.7,30
Mostly Cloudy,2015-03-14 12:50:00,2.0,,-,71,N/A,1030,7.0,,,,12:50 PM,9.0,NE,18.5,40
Mostly Cloudy,2015-03-14 13:20:00,1.0,,-,62,N/A,1030,8.0,,,,1:20 PM,10.0,NE,22.2,40
Scattered Clouds,2015-03-14 13:50:00,0.0,,-,57,N/A,1030,8.0,,,,1:50 PM,10.0,NNE,20.4,30
Scattered Clouds,2015-03-14 14:20:00,0.0,,-,57,N/A,1030,8.0,,,,2:20 PM,10.0,NE,20.4,50
Partly Cloudy,2015-03-14 14:50:00,-1.0,,-,53,N/A,1030,8.0,,,,2:50 PM,10.0,NE,24.1,40
Clear,2015-03-14 15:20:00,-1.0,,-,53,N/A,1030,8.0,,,,3:20 PM,-9999.0,NE,22.2,40
Partly Cloudy,2015-03-14 15:50:00,-1.0,,-,53,N/A,1030,8.0,,,,3:50 PM,10.0,NE,25.9,40
Partly Cloudy,2015-03-14 16:20:00,-1.0,,-,57,N/A,1030,7.0,,,,4:20 PM,10.0,NNE,22.2,30
Partly Cloudy,2015-03-14 16:50:00,-1.0,,-,61,N/A,1030,6.0,,,,4:50 PM,10.0,NNE,25.9,30
Clear,2015-03-14 17:20:00,-1.0,,-,61,N/A,1031,6.0,,,,5:20 PM,-9999.0,NNE,24.1,30
Partly Cloudy,2015-03-14 17:50:00,-1.0,,-,65,N/A,1031,5.0,,,,5:50 PM,10.0,NNE,18.5,30
Scattered Clouds,2015-03-14 18:20:00,-1.0,,-,65,N/A,1031,5.0,,,,6:20 PM,10.0,NNE,18.5,30
Scattered Clouds,2015-03-14 18:50:00,-1.0,,-,70,N/A,1031,4.0,,,,6:50 PM,10.0,NNE,18.5,30
Mostly Cloudy,2015-03-14 19:20:00,0.0,,-,70,N/A,1031,5.0,,,,7:20 PM,10.0,NNE,14.8,20
Mostly Cloudy,2015-03-14 19:50:00,0.0,,-,70,N/A,1031,5.0,,,,7:50 PM,10.0,NNE,18.5,30
Mostly Cloudy,2015-03-14 20:20:00,1.0,,-,76,N/A,1031,5.0,,,,8:20 PM,10.0,NNE,22.2,30
Mostly Cloudy,2015-03-14 20:50:00,2.0,,-,87,N/A,1031,4.0,,,,8:50 PM,10.0,NE,22.2,40
Mostly Cloudy,2015-03-14 21:20:00,2.0,,-,87,N/A,1030,4.0,,,,9:20 PM,10.0,NE,18.5,40
Mostly Cloudy,2015-03-14 21:50:00,2.0,,-,87,N/A,1030,4.0,,,,9:50 PM,10.0,NNE,18.5,30
Overcast,2015-03-14 22:20:00,2.0,,-,87,N/A,1030,4.0,,,,10:20 PM,10.0,NE,18.5,40
Overcast,2015-03-14 22:50:00,2.0,,-,87,N/A,1030,4.0,,,,10:50 PM,8.0,NE,16.7,40
Mostly Cloudy,2015-03-14 23:20:00,2.0,,-,87,N/A,1030,4.0,,,,11:20 PM,10.0,NNE,14.8,30
Mostly Cloudy,2015-03-14 23:50:00,2.0,,-,87,N/A,1030,4.0,,,,11:50 PM,10.0,NNE,14.8,20
Unknown,2015-03-07 00:20:00,2.0,,-,62,N/A,1029,9.0,,,,12:20 AM,10.0,SSW,7.4,210
Unknown,2015-03-07 00:50:00,3.0,,-,66,N/A,1028,9.0,,,,12:50 AM,10.0,SSW,13.0,200
Unknown,2015-03-07 01:20:00,3.0,,-,66,N/A,1028,9.0,,,,1:20 AM,10.0,SSW,14.8,210
Unknown,2015-03-07 01:50:00,3.0,,-,66,N/A,1028,9.0,,,,1:50 AM,10.0,SW,16.7,220
Unknown,2015-03-07 02:20:00,3.0,,-,66,N/A,1027,9.0,,,,2:20 AM,10.0,SW,16.7,220
Unknown,2015-03-07 02:50:00,3.0,,-,66,N/A,1027,9.0,,,,2:50 AM,10.0,SW,16.7,220
Unknown,2015-03-07 03:20:00,3.0,,-,66,N/A,1026,9.0,,,,3:20 AM,10.0,SW,18.5,220
Unknown,2015-03-07 03:50:00,4.0,,-,71,N/A,1026,9.0,,,,3:50 AM,10.0,SSW,18.5,210
Unknown,2015-03-07 04:20:00,4.0,,-,71,N/A,1026,9.0,,,,4:20 AM,10.0,SW,16.7,220
Unknown,2015-03-07 04:50:00,4.0,,-,71,N/A,1025,9.0,,,,4:50 AM,10.0,SW,18.5,230
Unknown,2015-03-07 05:20:00,4.0,,-,71,N/A,1025,9.0,,,,5:20 AM,10.0,SW,22.2,220
Clear,2015-03-07 05:50:00,4.0,,-,71,N/A,1026,9.0,,,,5:50 AM,-9999.0,SSW,20.4,210
Clear,2015-03-07 06:20:00,4.0,,-,76,N/A,1026,8.0,,,,6:20 AM,-9999.0,SW,16.7,220
Clear,2015-03-07 06:50:00,4.0,,-,71,N/A,1025,9.0,,,,6:50 AM,-9999.0,SW,18.5,220
Clear,2015-03-07 07:20:00,4.0,,-,71,N/A,1025,9.0,,,,7:20 AM,-9999.0,SSW,20.4,210
Clear,2015-03-07 07:50:00,4.0,,-,71,N/A,1025,9.0,,,,7:50 AM,-9999.0,SW,22.2,220
Clear,2015-03-07 08:50:00,4.0,,-,66,N/A,1026,10.0,,,,8:50 AM,-9999.0,SW,22.2,230
Clear,2015-03-07 09:20:00,4.0,,-,62,N/A,1025,11.0,,,,9:20 AM,-9999.0,SW,18.5,220
Clear,2015-03-07 09:50:00,4.0,,-,58,N/A,1025,12.0,,,,9:50 AM,-9999.0,SSW,20.4,210
Clear,2015-03-07 10:20:00,4.0,,-,54,N/A,1025,13.0,,,,10:20 AM,-9999.0,SW,25.9,220
Clear,2015-03-07 10:50:00,3.0,,-,51,N/A,1025,13.0,,,,10:50 AM,-9999.0,SW,24.1,220
Clear,2015-03-07 11:20:00,4.0,,-,54,N/A,1025,13.0,,,,11:20 AM,-9999.0,SW,25.9,220
Clear,2015-03-07 11:50:00,4.0,,-,51,N/A,1025,14.0,,,,11:50 AM,-9999.0,SW,24.1,220
Clear,2015-03-07 12:20:00,4.0,,-,48,N/A,1025,15.0,,,,12:20 PM,-9999.0,SW,22.2,220
Unknown,2015-03-07 12:50:00,4.0,,-,48,N/A,1024,15.0,,,,12:50 PM,10.0,SSW,24.1,210
Unknown,2015-03-07 13:20:00,4.0,,-,45,N/A,1024,16.0,,,,1:20 PM,10.0,SW,22.2,230
Unknown,2015-03-07 13:50:00,4.0,,-,45,N/A,1024,16.0,,,,1:50 PM,10.0,SW,24.1,230
Unknown,2015-03-07 14:20:00,4.0,,-,45,N/A,1023,16.0,,,,2:20 PM,10.0,SSW,24.1,200
Unknown,2015-03-07 14:50:00,5.0,,-,48,N/A,1023,16.0,,,,2:50 PM,10.0,SW,22.2,220
Unknown,2015-03-07 15:20:00,4.0,,-,48,N/A,1023,15.0,,,,3:20 PM,10.0,SW,25.9,220
Unknown,2015-03-07 15:50:00,5.0,,-,51,N/A,1023,15.0,,,,3:50 PM,10.0,SW,18.5,220
Unknown,2015-03-07 16:20:00,5.0,,-,51,N/A,1023,15.0,,,,4:20 PM,10.0,SW,24.1,220
Unknown,2015-03-07 16:50:00,5.0,,-,55,N/A,1023,14.0,,,,4:50 PM,10.0,SW,25.9,220
Unknown,2015-03-07 17:20:00,5.0,,-,58,N/A,1023,13.0,,,,5:20 PM,10.0,SW,22.2,220
Unknown,2015-03-07 17:50:00,5.0,,-,62,N/A,1023,12.0,,,,5:50 PM,10.0,SW,18.5,220
Unknown,2015-03-07 18:20:00,5.0,,-,67,N/A,1023,11.0,,,,6:20 PM,10.0,SW,14.8,220
Unknown,2015-03-07 18:50:00,5.0,,-,67,N/A,1024,11.0,,,,6:50 PM,10.0,SW,16.7,220
Unknown,2015-03-07 19:20:00,5.0,,-,71,N/A,1024,10.0,,,,7:20 PM,10.0,SW,16.7,220
Unknown,2015-03-07 19:50:00,6.0,,-,82,N/A,1024,9.0,,,,7:50 PM,10.0,SW,16.7,230
Unknown,2015-03-07 20:20:00,5.0,,-,76,N/A,1023,9.0,,,,8:20 PM,10.0,SW,14.8,230
Unknown,2015-03-07 20:50:00,5.0,,-,76,N/A,1023,9.0,,,,8:50 PM,10.0,SW,13.0,230
Unknown,2015-03-07 21:20:00,5.0,,-,76,N/A,1023,9.0,,,,9:20 PM,10.0,WSW,9.3,240
Unknown,2015-03-07 21:50:00,5.0,,-,76,N/A,1023,9.0,,,,9:50 PM,10.0,South,7.4,190
Unknown,2015-03-07 22:20:00,5.0,,-,76,N/A,1023,9.0,,,,10:20 PM,10.0,SW,7.4,220
Unknown,2015-03-07 22:50:00,6.0,,-,82,N/A,1022,9.0,,,,10:50 PM,10.0,SW,7.4,220
Unknown,2015-03-07 23:20:00,6.0,,-,82,N/A,1022,9.0,,,,11:20 PM,10.0,SSW,11.1,210
Unknown,2015-03-07 23:50:00,6.0,,-,82,N/A,1022,9.0,,,,11:50 PM,10.0,SW,11.1,220
Mostly Cloudy,2015-02-24 00:20:00,2.0,,48.2,76,N/A,992,6.0,,,,12:20 AM,10.0,WSW,29.6,240
Partly Cloudy,2015-02-24 00:50:00,2.0,,46.3,76,N/A,992,6.0,,,,12:50 AM,10.0,WSW,27.8,240
Scattered Clouds,2015-02-24 01:20:00,1.0,,-,70,N/A,993,6.0,,,,1:20 AM,10.0,WSW,27.8,240
Scattered Clouds,2015-02-24 01:50:00,2.0,,59.3,71,N/A,993,7.0,,,,1:50 AM,10.0,WSW,31.5,240
Light Rain,2015-02-24 02:20:00,2.0,Rain,55.6,76,N/A,993,6.0,,,,2:20 AM,10.0,WSW,33.3,250
Partly Cloudy,2015-02-24 02:50:00,2.0,,53.7,76,N/A,993,6.0,,,,2:50 AM,10.0,WSW,33.3,250
Partly Cloudy,2015-02-24 03:20:00,2.0,,-,76,N/A,993,6.0,,,,3:20 AM,10.0,WSW,33.3,250
Unknown,2015-02-24 03:50:00,2.0,,-,76,N/A,994,6.0,,,,3:50 AM,10.0,WSW,31.5,250
Rain,2015-02-24 04:20:00,2.0,Rain,-,76,N/A,995,6.0,,,,4:20 AM,10.0,WSW,33.3,250
Scattered Clouds,2015-02-24 04:50:00,2.0,,-,76,N/A,995,6.0,,,,4:50 AM,10.0,WSW,29.6,250
Partly Cloudy,2015-02-24 05:20:00,2.0,,-,81,N/A,996,5.0,,,,5:20 AM,10.0,WSW,22.2,250
Partly Cloudy,2015-02-24 05:50:00,2.0,,-,81,N/A,997,5.0,,,,5:50 AM,10.0,WSW,24.1,250
Clear,2015-02-24 06:20:00,2.0,,-,81,N/A,998,5.0,,,,6:20 AM,-9999.0,West,22.2,260
Partly Cloudy,2015-02-24 06:50:00,2.0,,-,81,N/A,999,5.0,,,,6:50 AM,10.0,WSW,18.5,250
Clear,2015-02-24 07:20:00,2.0,,-,81,N/A,1000,5.0,,,,7:20 AM,-9999.0,WSW,22.2,240
Clear,2015-02-24 07:50:00,2.0,,-,81,N/A,1001,5.0,,,,7:50 AM,-9999.0,WSW,22.2,240
Clear,2015-02-24 08:20:00,2.0,,-,76,N/A,1002,6.0,,,,8:20 AM,-9999.0,WSW,20.4,250
Clear,2015-02-24 08:50:00,2.0,,-,76,N/A,1002,6.0,,,,8:50 AM,-9999.0,West,20.4,260
Clear,2015-02-24 09:20:00,2.0,,-,71,N/A,1003,7.0,,,,9:20 AM,-9999.0,West,22.2,260
Clear,2015-02-24 09:50:00,3.0,,-,71,N/A,1003,8.0,,,,9:50 AM,-9999.0,West,24.1,260
Partly Cloudy,2015-02-24 10:20:00,2.0,,-,62,N/A,1004,9.0,,,,10:20 AM,10.0,West,31.5,280
Partly Cloudy,2015-02-24 10:50:00,2.0,,-,58,N/A,1004,10.0,,,,10:50 AM,10.0,West,33.3,270
Partly Cloudy,2015-02-24 11:20:00,2.0,,-,62,N/A,1005,9.0,,,,11:20 AM,10.0,West,31.5,280
Scattered Clouds,2015-02-24 11:50:00,2.0,,-,62,N/A,1005,9.0,,,,11:50 AM,10.0,West,31.5,270
Mostly Cloudy,2015-02-24 12:20:00,2.0,,-,62,N/A,1006,9.0,,,,12:20 PM,10.0,West,33.3,270
Mostly Cloudy,2015-02-24 12:50:00,1.0,,-,58,N/A,1006,9.0,,,,12:50 PM,10.0,West,31.5,280
Mostly Cloudy,2015-02-24 13:20:00,1.0,,-,58,N/A,1006,9.0,,,,1:20 PM,10.0,West,31.5,280
Scattered Clouds,2015-02-24 13:50:00,0.0,,-,54,N/A,1007,9.0,,,,1:50 PM,10.0,WNW,31.5,290
Scattered Clouds,2015-02-24 14:20:00,0.0,,-,54,N/A,1007,9.0,,,,2:20 PM,10.0,West,33.3,280
Scattered Clouds,2015-02-24 14:50:00,1.0,,-,58,N/A,1008,9.0,,,,2:50 PM,10.0,West,24.1,280
Mostly Cloudy,2015-02-24 15:20:00,-1.0,,-,50,N/A,1008,9.0,,,,3:20 PM,10.0,West,37.0,270
Scattered Clouds,2015-02-24 15:50:00,-2.0,,-,43,N/A,1009,10.0,,,,3:50 PM,10.0,West,40.7,270
Partly Cloudy,2015-02-24 16:20:00,-3.0,,57.4,43,N/A,1010,9.0,,,,4:20 PM,10.0,West,38.9,270
Partly Cloudy,2015-02-24 16:50:00,-2.0,,-,46,N/A,1010,9.0,,,,4:50 PM,10.0,WNW,29.6,290
Partly Cloudy,2015-02-24 17:20:00,-2.0,,-,46,N/A,1011,9.0,,,,5:20 PM,10.0,West,31.5,280
Clear,2015-02-24 17:50:00,-2.0,,-,50,N/A,1011,8.0,,,,5:50 PM,-9999.0,West,24.1,280
Clear,2015-02-24 18:20:00,-1.0,,-,53,N/A,1012,8.0,,,,6:20 PM,-9999.0,West,25.9,280
Clear,2015-02-24 18:50:00,-2.0,,-,50,N/A,1012,8.0,,,,6:50 PM,-9999.0,West,24.1,280
Clear,2015-02-24 19:20:00,0.0,,-,57,N/A,1013,8.0,,,,7:20 PM,-9999.0,WSW,20.4,250
Mostly Cloudy,2015-02-24 19:50:00,0.0,,-,61,N/A,1013,7.0,,,,7:50 PM,10.0,WSW,20.4,240
Scattered Clouds,2015-02-24 20:20:00,0.0,,-,61,N/A,1013,7.0,,,,8:20 PM,10.0,WSW,22.2,250
Scattered Clouds,2015-02-24 20:50:00,1.0,,-,66,N/A,1013,7.0,,,,8:50 PM,10.0,WSW,22.2,250
Scattered Clouds,2015-02-24 21:20:00,1.0,,-,66,N/A,1014,7.0,,,,9:20 PM,10.0,West,18.5,260
Unknown,2015-02-24 21:50:00,1.0,,-,70,N/A,1014,6.0,,,,9:50 PM,10.0,WSW,22.2,250
Unknown,2015-02-24 22:20:00,1.0,,-,70,N/A,1014,6.0,,,,10:20 PM,10.0,WSW,24.1,250
Unknown,2015-02-24 22:50:00,2.0,,-,76,N/A,1014,6.0,,,,10:50 PM,10.0,WSW,22.2,250
Unknown,2015-02-24 23:20:00,1.0,,-,70,N/A,1014,6.0,,,,11:20 PM,10.0,WSW,16.7,240
Unknown,2015-02-24 23:50:00,2.0,,-,76,N/A,1014,6.0,,,,11:50 PM,10.0,WSW,20.4,240
,2015-02-28 00:00:00,4,,,76,,1019,7,,,,12:00 AM,,SSW,25.9,200
,2015-02-28 01:00:00,4,,,77,,1018,7,,,,1:00 AM,,SSW,25.9,200
,2015-02-28 02:00:00,4,,,75,,1017,7,,,,2:00 AM,,South,25.9,190
,2015-02-28 03:00:00,4,,,70,,1017,7,,,,3:00 AM,,SSW,29.6,200
,2015-02-28 04:00:00,4,,,74,,1016,7,,,,4:00 AM,,SSW,25.9,200
,2015-02-28 05:00:00,4,,,75,,1015,7,,,,5:00 AM,,SSW,25.9,200
,2015-02-28 06:00:00,5,,,83,,1015,7,,,,6:00 AM,,SSW,35.2,200
,2015-02-28 07:00:00,6,,,93,,1014,7,,,,7:00 AM,,South,31.5,190
,2015-02-28 08:00:00,6,,,86,,1013,7,,,,8:00 AM,,South,33.3,190
Light Rain,2015-02-28 08:50:00,6.0,Rain,51.9,93,N/A,1012,7.0,,,,8:50 AM,9.0,South,31.5,190
,2015-02-28 09:00:00,6,,,91,,1013,7,,,,9:00 AM,,SSW,33.3,200
Light Drizzle,2015-02-28 09:20:00,6.0,,-,93,N/A,1012,7.0,,,,9:20 AM,2.5,South,31.5,190
Light Rain,2015-02-28 09:50:00,7.0,Rain,-,100,N/A,1012,7.0,,,,9:50 AM,1.6,SSW,29.6,200
,2015-02-28 10:00:00,7,,,95,,1012,7,,,,10:00 AM,,SSW,29.6,200
Light Rain,2015-02-28 10:20:00,7.0,Rain,-,100,N/A,1012,7.0,,,,10:20 AM,2.0,South,29.6,190
Light Rain,2015-02-28 10:50:00,7.0,Rain,-,93,N/A,1011,8.0,,,,10:50 AM,2.5,South,31.5,190
,2015-02-28 11:00:00,7,,,94,,1012,8,,,,11:00 AM,,South,33.3,190
Rain,2015-02-28 11:20:00,7.0,Rain,-,93,N/A,1011,8.0,,,,11:20 AM,2.0,South,31.5,190
Light Drizzle,2015-02-28 11:50:00,7.0,,-,93,N/A,1010,8.0,,,,11:50 AM,1.8,South,31.5,190
,2015-02-28 12:00:00,7,,,96,,1011,8,,,,12:00 PM,,South,31.5,190
Light Drizzle,2015-02-28 12:20:00,7.0,,48.2,93,N/A,1010,8.0,,,,12:20 PM,2.5,South,29.6,190
Light Rain,2015-02-28 12:50:00,7.0,Rain,-,93,N/A,1009,8.0,,,,12:50 PM,2.5,South,35.2,190
